account_id|vendor_id|effective_dt|iban|status
ACT-41135|VD-0508|2011-02-17 00:00:00|CH8608006480998524661|inactive
ACT-87465|VD-0322|2016-06-01 00:00:00|CH5460770646376639019|inactive
ACT-52195|VD-0472|2014-09-30 00:00:00|CH1182242157593058565|inactive
ACT-51852|VD-0237|2016-03-24 00:00:00|CH9135269211501373982|inactive
ACT-11368|VD-0221|2015-05-15 00:00:00|CH6477948245357799976|inactive
ACT-63092|VD-0115|2015-10-30 00:00:00|CH1110470261717734064|inactive
ACT-71193|VD-0146|2011-09-22 00:00:00|CH7928917168938037187|active
ACT-24035|VD-0520|2016-05-24 00:00:00|CH4941175408043644990|active
ACT-54249|VD-0349|2014-03-07 00:00:00|CH2150925369487223380|inactive
ACT-50992|VD-0533|2015-04-30 00:00:00|CH5374490687180841672|inactive
ACT-14976|VD-0053|2009-06-16 00:00:00|CH8047106536284321309|inactive
ACT-91023|VD-0437|2013-02-15 00:00:00|CH0955207584642096941|inactive
ACT-79385|VD-0230|2013-03-25 00:00:00|CH9226844054093498743|inactive
ACT-74129|VD-0421|2016-02-23 00:00:00|CH2158997484113901892|inactive
ACT-45127|VD-0287|2016-06-28 00:00:00|CH3600179195354999764|inactive
ACT-29110|VD-0232|2016-08-31 00:00:00|CH1828812732297464392|active
ACT-90746|VD-0118|2016-09-13 00:00:00|CH2368869188868761394|inactive
ACT-81639|VD-0073|2016-02-16 00:00:00|CH7073862806384807437|inactive
ACT-39646|VD-0292|2013-12-13 00:00:00|CH2109138786087041977|active
ACT-66613|VD-0445|2016-06-17 00:00:00|CH9442038922557412051|inactive
ACT-50577|VD-0137|2016-12-30 00:00:00|CH4994529154265344307|active
ACT-30501|VD-0558|2015-07-13 00:00:00|CH7491664859376537255|active
ACT-78543|VD-0218|2014-06-16 00:00:00|CH9596098001902593987|inactive
ACT-32765|VD-0544|2016-11-22 00:00:00|CH3993762367804244739|inactive
ACT-39807|VD-0418|2015-07-20 00:00:00|CH2457754898244526947|inactive
ACT-94856|VD-0455|2015-04-10 00:00:00|CH8618037004616303361|active
ACT-85465|VD-0404|2006-11-30 00:00:00|CH3445908152616237234|active
ACT-22635|VD-0157|2016-11-15 00:00:00|CH7268565399261143854|active
ACT-88405|VD-0455|2016-11-22 00:00:00|CH7092137745382008529|inactive
ACT-85244|VD-0314|2016-12-13 00:00:00|CH5542466780891116824|inactive
ACT-44101|VD-0250|2011-11-18 00:00:00|CH7375978755458780956|inactive
ACT-20132|VD-0015|2016-06-14 00:00:00|CH2317683748511586757|inactive
ACT-36158|VD-0497|2012-07-11 00:00:00|CH6812243738511309461|inactive
ACT-86203|VD-0131|2009-07-28 00:00:00|CH6522766857051277418|inactive
ACT-61173|VD-0152|2005-11-29 00:00:00|CH8860506325111206016|inactive
ACT-19668|VD-0155|2016-12-28 00:00:00|CH6312825982594086778|inactive
ACT-70898|VD-0052|2016-05-19 00:00:00|CH6672063550047573434|inactive
ACT-94568|VD-0196|2016-07-26 00:00:00|CH5679963187484486065|inactive
ACT-28523|VD-0057|2016-04-20 00:00:00|CH3786008636498512184|active
ACT-41185|VD-0226|2015-10-14 00:00:00|CH6717807134163621289|active
ACT-18527|VD-0294|2016-09-01 00:00:00|CH4592988680471588491|active
ACT-30124|VD-0250|2009-06-15 00:00:00|CH7745461892958413760|inactive
ACT-10999|VD-0418|2016-10-19 00:00:00|CH3741102037429580626|inactive
ACT-18611|VD-0021|2007-11-12 00:00:00|CH9269842733272864070|inactive
ACT-16712|VD-0224|2013-03-13 00:00:00|CH9157999827269204248|inactive
ACT-94109|VD-0032|2016-06-23 00:00:00|CH3278505380206914682|inactive
ACT-76007|VD-0414|2016-12-30 00:00:00|CH2003717128311148561|inactive
ACT-45319|VD-0296|2014-08-20 00:00:00|CH7396025729257902551|active
ACT-75129|VD-0357|2016-09-16 00:00:00|CH9373864982932160978|active
ACT-48593|VD-0474|2016-09-19 00:00:00|CH3747425432146640091|active
ACT-28093|VD-0251|2016-10-10 00:00:00|CH8741002474017246827|active
ACT-55357|VD-0077|2009-11-27 00:00:00|CH0872386764109855995|inactive
ACT-80891|VD-0131|2014-01-29 00:00:00|CH9393801432357967536|inactive
ACT-73477|VD-0532|2004-06-16 00:00:00|CH1507137199829753644|inactive
ACT-39476|VD-0466|2010-08-30 00:00:00|CH7239934092297520974|inactive
ACT-57121|VD-0204|2014-03-19 00:00:00|CH3071704595872211558|active
ACT-34595|VD-0509|2014-09-01 00:00:00|CH9657399602049395479|active
ACT-69771|VD-0132|2016-12-06 00:00:00|CH4839709134375472862|inactive
ACT-17287|VD-0546|2014-09-01 00:00:00|CH8948822945961316361|inactive
ACT-16394|VD-0295|2007-11-27 00:00:00|CH9386108671881017308|inactive
ACT-57826|VD-0108|2010-05-06 00:00:00|CH5229496657111370707|inactive
ACT-51615|VD-0117|2016-08-11 00:00:00|CH1959246998392440967|inactive
ACT-87132|VD-0213|2016-08-18 00:00:00|CH2301671680937515158|inactive
ACT-43064|VD-0006|2015-06-02 00:00:00|CH7933139531477504998|inactive
ACT-80477|VD-0185|2011-05-06 00:00:00|CH4622366075011665898|inactive
ACT-73871|VD-0371|2016-11-07 00:00:00|CH4372277721040616014|inactive
ACT-83103|VD-0502|2014-03-11 00:00:00|CH1141784099190773469|inactive
ACT-96932|VD-0323|2011-05-19 00:00:00|CH5857852156704648218|inactive
ACT-53487|VD-0397|2008-12-09 00:00:00|CH1453810971510917393|inactive
ACT-20916|VD-0110|2014-07-17 00:00:00|CH9297715605129961278|active
ACT-35324|VD-0223|2016-05-30 00:00:00|CH6158597922400817342|active
ACT-36573|VD-0511|2016-11-07 00:00:00|CH5421923439144717721|active
ACT-50365|VD-0187|2015-06-01 00:00:00|CH8670798483657855223|inactive
ACT-65981|VD-0045|2016-12-21 00:00:00|CH4631944195546009102|inactive
ACT-39415|VD-0179|2013-11-25 00:00:00|CH2638040971069054325|inactive
ACT-35776|VD-0315|2010-11-03 00:00:00|CH4453646197664615374|inactive
ACT-32624|VD-0281|2016-06-13 00:00:00|CH7865312155903529576|active
ACT-19391|VD-0169|2016-12-16 00:00:00|CH8691933991737303423|active
ACT-68775|VD-0538|2016-10-27 00:00:00|CH4974004566626935619|inactive
ACT-54088|VD-0303|2013-08-28 00:00:00|CH9609071110477157796|inactive
ACT-77658|VD-0496|2014-05-23 00:00:00|CH0974070086467725896|inactive
ACT-33203|VD-0571|2010-11-15 00:00:00|CH8472205026904947911|inactive
ACT-83701|VD-0311|2015-07-27 00:00:00|CH4607916832557438446|active
ACT-89617|VD-0196|2014-05-12 00:00:00|CH2631132749387210701|inactive
ACT-22840|VD-0180|2012-12-05 00:00:00|CH9096981592717708555|inactive
ACT-25810|VD-0240|2010-11-19 00:00:00|CH2187510305770361063|inactive
ACT-45098|VD-0123|2012-02-15 00:00:00|CH4622900591264204416|active
ACT-57518|VD-0428|2015-07-06 00:00:00|CH2162949280764458717|inactive
ACT-97439|VD-0009|2016-12-22 00:00:00|CH1898197404463552303|inactive
ACT-36391|VD-0442|2016-12-14 00:00:00|CH0806634584404685349|active
ACT-52372|VD-0484|2015-02-06 00:00:00|CH0663616017597465569|active
ACT-69087|VD-0584|2014-08-29 00:00:00|CH8215806994103263836|inactive
ACT-26858|VD-0010|2016-03-21 00:00:00|CH2436757211464428760|inactive
ACT-25733|VD-0107|2010-08-11 00:00:00|CH0223812960035177010|inactive
ACT-39523|VD-0036|2015-10-02 00:00:00|CH9597909808457267533|inactive
ACT-73436|VD-0554|2015-10-30 00:00:00|CH9204116784019962130|active
ACT-11553|VD-0152|2015-12-17 00:00:00|CH2328708574909350680|inactive
ACT-92681|VD-0080|2016-11-22 00:00:00|CH9516347528322306332|inactive
ACT-51311|VD-0523|2013-03-05 00:00:00|CH3870435545867985187|active
ACT-29217|VD-0102|2007-02-19 00:00:00|CH7605917355586622355|inactive
ACT-45824|VD-0003|2016-10-05 00:00:00|CH7677215040458654413|active
ACT-99501|VD-0549|2015-07-01 00:00:00|CH0384091188793320839|inactive
ACT-17414|VD-0469|2016-02-10 00:00:00|CH3643988912406914137|inactive
ACT-82256|VD-0461|2016-07-20 00:00:00|CH9472157778588652183|inactive
ACT-38742|VD-0196|2016-10-24 00:00:00|CH8857360535465540036|active
ACT-71590|VD-0098|2016-04-18 00:00:00|CH1925658590290417959|inactive
ACT-29779|VD-0223|2015-08-06 00:00:00|CH9602830243361011974|inactive
ACT-10285|VD-0266|2016-12-30 00:00:00|CH4449063686745033027|inactive
ACT-80828|VD-0570|2011-11-09 00:00:00|CH5306138861270198557|active
ACT-91762|VD-0199|2016-09-08 00:00:00|CH5773056721371759353|inactive
ACT-20850|VD-0060|2007-08-29 00:00:00|CH9355302833331769028|inactive
ACT-96588|VD-0502|2014-11-27 00:00:00|CH4306328147319307832|active
ACT-14107|VD-0339|2012-04-30 00:00:00|CH0800615294516445473|inactive
ACT-17288|VD-0041|2010-10-19 00:00:00|CH1934939957006141062|inactive
ACT-96022|VD-0112|2016-09-02 00:00:00|CH3802149400122682757|inactive
ACT-50189|VD-0185|2014-08-13 00:00:00|CH0309890016342600758|active
ACT-11488|VD-0487|2016-07-15 00:00:00|CH9707181204651949477|inactive
ACT-95619|VD-0548|2016-10-24 00:00:00|CH6845935674552787381|inactive
ACT-98608|VD-0218|2009-02-27 00:00:00|CH7388395229846528548|inactive
ACT-81792|VD-0345|2016-01-20 00:00:00|CH9444894420246339918|active
ACT-93176|VD-0568|2016-12-29 00:00:00|CH4702748652329494055|active
ACT-14709|VD-0193|2016-10-18 00:00:00|CH6575073693789479633|inactive
ACT-83249|VD-0048|2016-06-08 00:00:00|CH2604339391072445925|inactive
ACT-61770|VD-0584|2007-08-31 00:00:00|CH7499126976483703301|inactive
ACT-74489|VD-0409|2015-03-23 00:00:00|CH6911869234790724388|active
ACT-57261|VD-0491|2015-07-20 00:00:00|CH9496019107187708425|inactive
ACT-27019|VD-0441|2016-09-21 00:00:00|CH6131562925712300785|active
ACT-39978|VD-0564|2010-01-25 00:00:00|CH7387996694028973329|inactive
ACT-44347|VD-0080|2016-10-25 00:00:00|CH1695755662146704587|inactive
ACT-93209|VD-0426|2011-10-24 00:00:00|CH9138241558995330420|inactive
ACT-21450|VD-0053|2016-09-09 00:00:00|CH0488085897966249581|inactive
ACT-56197|VD-0259|2016-10-11 00:00:00|CH5512540633118766575|inactive
ACT-81651|VD-0112|2016-11-17 00:00:00|CH1373482671457825135|inactive
ACT-70340|VD-0398|2008-11-28 00:00:00|CH0219191481655860499|active
ACT-89211|VD-0495|2013-11-28 00:00:00|CH8999493485832668478|inactive
ACT-13387|VD-0402|2006-02-20 00:00:00|CH0235344415207004527|inactive
ACT-13345|VD-0488|2012-12-04 00:00:00|CH0884067442542002124|inactive
ACT-11010|VD-0388|2016-11-02 00:00:00|CH4906688815337991989|active
ACT-89097|VD-0147|2011-12-27 00:00:00|CH2642554005122244837|inactive
ACT-66047|VD-0121|2012-02-29 00:00:00|CH0440357295885631336|inactive
ACT-17234|VD-0069|2012-11-05 00:00:00|CH7542194040609092222|inactive
ACT-33451|VD-0389|2016-03-24 00:00:00|CH6895171301332423980|inactive
ACT-39666|VD-0374|2015-01-28 00:00:00|CH8910459100446148578|inactive
ACT-50084|VD-0321|2011-04-08 00:00:00|CH5145598003700165501|active
ACT-91655|VD-0184|2014-08-08 00:00:00|CH4567627301141169973|active
ACT-67618|VD-0434|2016-03-01 00:00:00|CH7612387418282358562|inactive
ACT-31350|VD-0177|2013-10-08 00:00:00|CH6058702888141316635|inactive
ACT-45003|VD-0331|2009-01-23 00:00:00|CH5597321854782890848|inactive
ACT-69349|VD-0369|2016-04-06 00:00:00|CH9643315829728934530|active
ACT-83195|VD-0441|2016-02-29 00:00:00|CH3422527298031448473|inactive
ACT-90661|VD-0178|2012-11-06 00:00:00|CH0836252198908059020|inactive
ACT-80875|VD-0277|2015-12-08 00:00:00|CH6290108242281903527|active
ACT-67955|VD-0099|2015-10-26 00:00:00|CH1927128207555449848|active
ACT-50939|VD-0467|2016-11-09 00:00:00|CH4858680069098133364|active
ACT-25233|VD-0583|2007-09-28 00:00:00|CH4367597077302418248|inactive
ACT-41779|VD-0328|2004-11-12 00:00:00|CH6978027919634544575|active
ACT-35155|VD-0079|2010-07-05 00:00:00|CH7306762290693057038|inactive
ACT-19833|VD-0064|2016-02-22 00:00:00|CH9557727117998294304|inactive
ACT-52871|VD-0501|2015-01-06 00:00:00|CH1301710984062429871|inactive
ACT-80979|VD-0266|2016-12-29 00:00:00|CH7060947242247343781|inactive
ACT-96342|VD-0327|2011-06-10 00:00:00|CH7373273007529818568|inactive
ACT-32232|VD-0089|2016-08-24 00:00:00|CH9057369120664854613|active
ACT-14961|VD-0476|2016-12-07 00:00:00|CH3565142544121328585|active
ACT-92648|VD-0345|2015-07-06 00:00:00|CH6337848204723813341|inactive
ACT-16473|VD-0253|2016-04-19 00:00:00|CH7323836729415347017|active
ACT-92425|VD-0443|2015-09-18 00:00:00|CH0800330896802939910|inactive
ACT-77437|VD-0359|2015-03-17 00:00:00|CH3498715784363186095|active
ACT-48616|VD-0569|2012-10-09 00:00:00|CH9375095914852433603|inactive
ACT-58259|VD-0070|2016-04-19 00:00:00|CH7333481808215634460|inactive
ACT-27575|VD-0304|2016-08-22 00:00:00|CH9449043298339965395|active
ACT-56199|VD-0036|2016-11-30 00:00:00|CH6154407773025243917|active
ACT-64588|VD-0234|2015-11-11 00:00:00|CH4843494837852745993|inactive
ACT-27747|VD-0181|2016-05-17 00:00:00|CH8960287034397032007|inactive
ACT-90683|VD-0303|2016-01-04 00:00:00|CH2250615690608837915|active
ACT-96676|VD-0133|2009-03-02 00:00:00|CH7947539984215768689|inactive
ACT-93604|VD-0266|2016-12-19 00:00:00|CH2550243286675434701|active
ACT-70263|VD-0071|2016-10-28 00:00:00|CH1772906640803766229|inactive
ACT-11472|VD-0069|2016-11-30 00:00:00|CH7660356388619096315|active
ACT-70082|VD-0252|2014-11-17 00:00:00|CH6000139666025538010|inactive
ACT-73847|VD-0025|2016-09-13 00:00:00|CH7821533138494200290|active
ACT-39760|VD-0061|2015-10-27 00:00:00|CH3911639248688977035|inactive
ACT-18198|VD-0446|2014-02-06 00:00:00|CH0889614219627473081|inactive
ACT-33001|VD-0486|2016-01-14 00:00:00|CH2120477362750997740|inactive
ACT-91529|VD-0045|2016-12-15 00:00:00|CH9763176187596056385|active
ACT-18443|VD-0011|2016-10-26 00:00:00|CH2081827271171408711|inactive
ACT-21098|VD-0491|2014-09-23 00:00:00|CH6118513745986043067|inactive
ACT-35502|VD-0425|2014-12-15 00:00:00|CH5420061924887929761|active
ACT-22946|VD-0069|2015-06-16 00:00:00|CH1286263416418099214|inactive
ACT-24401|VD-0182|2014-05-27 00:00:00|CH0337752747007513183|inactive
ACT-20501|VD-0100|2011-03-21 00:00:00|CH1443469204088447401|active
ACT-19396|VD-0435|2016-12-30 00:00:00|CH2427605766526237353|active
ACT-53010|VD-0497|2015-06-23 00:00:00|CH7334926538922115704|inactive
ACT-63744|VD-0576|2015-11-18 00:00:00|CH7669400950412336077|inactive
ACT-69900|VD-0315|2016-03-03 00:00:00|CH2631446868523056527|inactive
ACT-77786|VD-0579|2016-11-14 00:00:00|CH6018577299607392366|inactive
ACT-81481|VD-0127|2015-11-06 00:00:00|CH6199887996414964652|active
ACT-56580|VD-0563|2016-06-28 00:00:00|CH0972572446117835351|inactive
ACT-87041|VD-0059|2016-11-21 00:00:00|CH5036589433593864295|active
ACT-12799|VD-0229|2016-05-18 00:00:00|CH1813436760999770384|active
ACT-25251|VD-0193|2016-11-03 00:00:00|CH9023241347098666698|inactive
ACT-12751|VD-0568|2016-12-30 00:00:00|CH2431651219719680007|inactive
ACT-69864|VD-0279|2016-09-21 00:00:00|CH3660100928827682021|active
ACT-58906|VD-0439|2016-06-02 00:00:00|CH8727510206686577729|inactive
ACT-87151|VD-0054|2016-01-25 00:00:00|CH8492338633388848392|active
ACT-91950|VD-0493|2011-06-29 00:00:00|CH4331851459874014598|inactive
ACT-10973|VD-0290|2007-04-27 00:00:00|CH6938432619196582974|inactive
ACT-33454|VD-0037|2016-12-28 00:00:00|CH8068591914471794932|inactive
ACT-44214|VD-0387|2016-12-22 00:00:00|CH7219394882741798795|inactive
ACT-55410|VD-0326|2013-07-29 00:00:00|CH4747026948384368268|inactive
ACT-34518|VD-0584|2012-01-04 00:00:00|CH8852970081240820526|inactive
ACT-39903|VD-0112|2013-02-04 00:00:00|CH9435126383270024701|inactive
ACT-46962|VD-0243|2006-05-18 00:00:00|CH1020828074488509926|inactive
ACT-78407|VD-0173|2013-11-29 00:00:00|CH4377774506884626580|inactive
ACT-57296|VD-0476|2016-10-25 00:00:00|CH2904729271434123857|inactive
ACT-71243|VD-0137|2016-12-29 00:00:00|CH7134130352862969748|inactive
ACT-72110|VD-0071|2016-07-08 00:00:00|CH2909169699232923869|inactive
ACT-73425|VD-0119|2016-12-07 00:00:00|CH6433750992022233970|active
ACT-98327|VD-0070|2011-01-19 00:00:00|CH6747010174379043825|inactive
ACT-27999|VD-0372|2012-10-01 00:00:00|CH0478638419229422074|inactive
ACT-98553|VD-0504|2016-12-29 00:00:00|CH8665865375851998845|active
ACT-37367|VD-0073|2016-10-10 00:00:00|CH2253396321977487272|inactive
ACT-37882|VD-0368|2009-03-16 00:00:00|CH9728917132144273313|inactive
ACT-39770|VD-0448|2015-12-02 00:00:00|CH2447242891578004606|inactive
ACT-21300|VD-0388|2016-08-26 00:00:00|CH8048567598644570499|inactive
ACT-54008|VD-0209|2016-02-12 00:00:00|CH2246195454813602303|inactive
ACT-36953|VD-0512|2016-09-23 00:00:00|CH9880564924993545953|active
ACT-47940|VD-0181|2016-07-27 00:00:00|CH0504911355372319162|inactive
ACT-36740|VD-0445|2014-01-30 00:00:00|CH9889912850268696321|inactive
ACT-86419|VD-0086|2016-01-12 00:00:00|CH1418221650138947066|active
ACT-93306|VD-0061|2014-06-06 00:00:00|CH9686951856024713536|inactive
ACT-42681|VD-0437|2016-06-16 00:00:00|CH3180744926308334068|inactive
ACT-14287|VD-0216|2016-11-16 00:00:00|CH3939775750030058261|inactive
ACT-68819|VD-0193|2016-11-23 00:00:00|CH0713266662135535403|active
ACT-80220|VD-0575|2016-10-07 00:00:00|CH7455625517759336763|active
ACT-67369|VD-0274|2015-09-08 00:00:00|CH2459490246992924209|inactive
ACT-32828|VD-0204|2008-06-26 00:00:00|CH1533618813797647108|inactive
ACT-32495|VD-0441|2006-12-20 00:00:00|CH1530965824376411578|inactive
ACT-99915|VD-0124|2016-01-04 00:00:00|CH6240007720929101370|active
ACT-16599|VD-0543|2016-12-23 00:00:00|CH3155648072617148256|active
ACT-63501|VD-0542|2011-08-15 00:00:00|CH9833785852864478444|inactive
ACT-28167|VD-0026|2012-06-19 00:00:00|CH8899736044866815340|active
ACT-49197|VD-0045|2016-05-25 00:00:00|CH8134739425588800086|inactive
ACT-40728|VD-0284|2016-11-21 00:00:00|CH5088638921249011890|active
ACT-48538|VD-0422|2016-12-13 00:00:00|CH5422121498069270758|inactive
ACT-73986|VD-0231|2010-11-08 00:00:00|CH8323163090422410851|inactive
ACT-86496|VD-0071|2016-11-15 00:00:00|CH0234418248932638330|active
ACT-59055|VD-0122|2014-10-14 00:00:00|CH2439715087134123945|inactive
ACT-54372|VD-0057|2011-01-31 00:00:00|CH2837993834913861942|inactive
ACT-91376|VD-0261|2011-07-19 00:00:00|CH8771929007829778670|inactive
ACT-48218|VD-0213|2015-12-15 00:00:00|CH6658164814739557262|active
ACT-75385|VD-0371|2016-09-22 00:00:00|CH4237703241614887935|inactive
ACT-84796|VD-0244|2015-05-19 00:00:00|CH0351794826488002505|active
ACT-46207|VD-0434|2016-08-25 00:00:00|CH5966588287840537342|active
ACT-79052|VD-0347|2014-04-03 00:00:00|CH1657262019759756628|inactive
ACT-37933|VD-0115|2013-05-17 00:00:00|CH8154079900326680229|inactive
ACT-98050|VD-0527|2006-05-22 00:00:00|CH8417446983763197625|inactive
ACT-25385|VD-0366|2015-11-18 00:00:00|CH6109684192101658164|inactive
ACT-90436|VD-0047|2016-12-15 00:00:00|CH7122531070333907761|inactive
ACT-83789|VD-0036|2014-06-03 00:00:00|CH1661761121618971039|inactive
ACT-91967|VD-0422|2016-04-08 00:00:00|CH8080200204917520684|inactive
ACT-27336|VD-0227|2015-04-15 00:00:00|CH6798690731339500571|inactive
ACT-53566|VD-0124|2016-07-18 00:00:00|CH1245440121280727638|inactive
ACT-47865|VD-0147|2015-05-20 00:00:00|CH1491179643471931599|inactive
ACT-71637|VD-0383|2016-06-17 00:00:00|CH4500090180396660242|active
ACT-76357|VD-0118|2016-10-31 00:00:00|CH5733826464842128720|inactive
ACT-66095|VD-0522|2010-12-31 00:00:00|CH8255570308114397355|inactive
